Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GLD,GLD,GLD,GLD,GLD,GLD
Date,,,,,,
2004-11-01,45.119998931884766,45.119998931884766,45.599998474121094,44.06999969482422,44.43000030517578,49631500
2004-12-01,43.79999923706055,43.79999923706055,46.0,43.20000076293945,45.279998779296875,60797000
2005-01-01,42.220001220703125,42.220001220703125,43.16999816894531,41.70000076293945,42.97999954223633,35535200
2005-02-01,43.529998779296875,43.529998779296875,43.7400016784668,41.02000045776367,42.09000015258789,40148400
2005-03-01,42.81999969482422,42.81999969482422,44.66999816894531,42.349998474121094,43.29999923706055,41040400
2005-04-01,43.349998474121094,43.349998474121094,43.70000076293945,42.15999984741211,42.599998474121094,38430000
2005-05-01,41.650001525878906,41.650001525878906,43.16999816894531,41.33000183105469,43.130001068115234,31853600
2005-06-01,43.439998626708984,43.439998626708984,44.130001068115234,41.400001525878906,41.40999984741211,36145800
2005-07-01,42.81999969482422,42.81999969482422,43.400001525878906,41.70000076293945,43.400001525878906,33962100
2005-08-01,43.400001525878906,43.400001525878906,44.720001220703125,42.810001373291016,43.08000183105469,32270600
2005-09-01,46.70000076293945,46.70000076293945,47.22999954223633,43.849998474121094,43.93000030517578,44606600
2005-10-01,46.400001525878906,46.400001525878906,47.720001220703125,45.83000183105469,46.619998931884766,45491800
2005-11-01,49.099998474121094,49.099998474121094,49.9900016784668,45.31999969482422,46.06999969482422,37083000
2005-12-01,51.58000183105469,51.58000183105469,53.7599983215332,48.79999923706055,49.630001068115234,79411300
2006-01-01,56.70000076293945,56.70000076293945,57.04999923706055,52.099998474121094,52.290000915527344,103662000
2006-02-01,56.06999969482422,56.06999969482422,57.29999923706055,53.33000183105469,56.790000915527344,86851300
2006-03-01,58.099998474121094,58.099998474121094,58.70000076293945,53.150001525878906,56.02000045776367,92687600
2006-04-01,65.08999633789062,65.08999633789062,65.2699966430664,58.0,58.619998931884766,117532800
2006-05-01,64.2300033569336,64.2300033569336,72.26000213623047,63.220001220703125,65.68000030517578,255581000
2006-06-01,61.22999954223633,61.22999954223633,64.19000244140625,55.04999923706055,62.150001525878906,191759700
2006-07-01,63.15999984741211,63.15999984741211,66.41999816894531,59.83000183105469,61.959999084472656,128109400
2006-08-01,62.290000915527344,62.290000915527344,65.22000122070312,60.29999923706055,62.91999816894531,97471300
2006-09-01,59.470001220703125,59.470001220703125,63.630001068115234,56.65999984741211,61.95000076293945,94436200
2006-10-01,60.2400016784668,60.2400016784668,60.650001525878906,55.54999923706055,59.79999923706055,82022400
2006-11-01,64.38999938964844,64.38999938964844,64.43000030517578,60.68000030517578,61.029998779296875,107931500
2006-12-01,63.209999084472656,63.209999084472656,64.55000305175781,60.650001525878906,64.19999694824219,77042200
