Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
1999-04-01,83.97261810302734,133.25,137.5,128.125,129.6875,156755700
1999-05-01,82.05252838134766,130.203125,138.0,128.0,133.4375,182566900
1999-06-01,86.33583068847656,137.0,137.5,128.015625,130.125,160692200
1999-07-01,83.91011810302734,132.75,142.25,132.5625,137.0,115669100
1999-08-01,83.47550964355469,132.0625,138.78125,127.0,132.75,142925900
1999-09-01,81.38170623779297,128.75,136.625,125.5625,132.9375,167972700
1999-10-01,86.84036254882812,137.0,137.6875,123.4375,127.9375,196829400
1999-11-01,88.28636169433594,139.28125,143.0,134.59375,136.5,125042200
1999-12-01,93.09984588623047,146.875,147.5625,139.0,139.3125,121529300
2000-01-01,88.6817855834961,139.5625,148.25,135.0,148.25,156770800
2000-02-01,87.33148956298828,137.4375,144.5625,132.71875,139.75,186938300
2000-03-01,95.55233001708984,150.375,155.75,135.03125,137.625,247594900
2000-04-01,92.43083953857422,145.09375,153.109375,133.5,150.125,229246200
2000-05-01,90.97759246826172,142.8125,148.484375,136.5,146.5625,161024000
2000-06-01,92.55023956298828,145.28125,149.15625,143.0,143.6875,127146000
2000-07-01,91.31148529052734,143.0,151.984375,141.515625,145.4375,106780100
2000-08-01,97.27789306640625,152.34375,153.09375,142.625,143.625,102365500
2000-09-01,91.7105712890625,143.625,153.59375,142.125,153.25,113203000
2000-10-01,91.51090240478516,142.953125,145.75,130.15625,144.28125,178392400
2000-11-01,84.6792984008789,132.28125,144.296875,129.75,142.25,156699900
2000-12-01,83.97919464111328,131.1875,139.5625,125.53125,133.1875,165416700
2001-01-01,87.98187255859375,137.02000427246094,138.6999969482422,127.5625,132.0,181296400
2001-02-01,79.58946990966797,123.94999694824219,137.99000549316406,121.80000305175781,137.10000610351562,178607000
2001-03-01,74.92780303955078,116.69000244140625,127.75,108.04000091552734,124.05000305175781,318187200
2001-04-01,81.54856872558594,126.66000366210938,127.2699966430664,109.30000305175781,116.30000305175781,251839700
2001-05-01,81.0914535522461,125.94999694824219,132.08999633789062,123.44000244140625,125.06999969482422,208040000
2001-06-01,78.93462371826172,122.5999984741211,129.22999572753906,120.4000015258789,126.19999694824219,203578200
2001-07-01,78.35198211669922,121.3499984741211,124.31999969482422,116.75,122.80000305175781,196892900
2001-08-01,73.70320129394531,114.1500015258789,123.25,112.04000091552734,121.97000122070312,269599600
2001-09-01,67.43375396728516,104.44000244140625,116.16999816894531,93.80000305175781,113.8499984741211,419156100
2001-10-01,68.56819915771484,105.80000305175781,111.79000091552734,102.83000183105469,103.9000015258789,512612000
2001-11-01,73.9149398803711,114.05000305175781,116.9000015258789,105.69999694824219,106.5999984741211,372515000
2001-12-01,74.07695007324219,114.30000305175781,118.0,112.0,113.6500015258789,308403900
2002-01-01,73.60338592529297,113.18000030517578,117.98999786376953,108.4000015258789,115.11000061035156,349380000
2002-02-01,72.28323364257812,111.1500015258789,113.30000305175781,107.81999969482422,113.08999633789062,424492600
2002-03-01,74.4748306274414,114.5199966430664,117.9000015258789,111.51000213623047,111.72000122070312,385578100
2002-04-01,70.34463500976562,107.86000061035156,115.0999984741211,106.62999725341797,114.2300033569336,404461000
2002-05-01,69.92721557617188,107.22000122070312,111.25,104.9000015258789,107.97000122070312,452626500
2002-06-01,64.5401611328125,98.95999908447266,107.5999984741211,95.19000244140625,107.08999633789062,534883500
2002-07-01,59.66118621826172,91.16000366210938,99.80000305175781,77.68000030517578,99.18000030517578,1124248800
2002-08-01,60.066978454589844,91.77999877929688,97.1500015258789,83.55000305175781,90.87999725341797,936191200
2002-09-01,53.52886199951172,81.79000091552734,93.33000183105469,80.9000015258789,90.7300033569336,1013828600
2002-10-01,58.193119049072266,88.5199966430664,91.29000091552734,77.06999969482422,82.43000030517578,1344248100
2002-11-01,61.78253173828125,93.9800033569336,94.94999694824219,87.44999694824219,88.3499984741211,818243400
2002-12-01,58.002479553222656,88.2300033569336,96.05000305175781,87.11000061035156,95.47000122070312,728285900
2003-01-01,56.85393142700195,86.05999755859375,93.86000061035156,84.1500015258789,88.8499984741211,911319900
2003-02-01,56.08761215209961,84.9000015258789,86.80999755859375,81.0,86.13999938964844,862248300
2003-03-01,55.98191833496094,84.73999786376953,89.87999725341797,79.37999725341797,85.26000213623047,1156870200
2003-04-01,60.963497161865234,91.91000366210938,92.80000305175781,84.91000366210938,85.25,996114200
2003-05-01,64.30646514892578,96.94999694824219,97.08999633789062,90.5,91.91999816894531,881509900
2003-06-01,64.7575454711914,97.62999725341797,102.18000030517578,96.66999816894531,97.52999877929688,867970200
2003-07-01,66.16304016113281,99.38999938964844,101.9000015258789,96.43000030517578,97.25,895260500
2003-08-01,67.52774047851562,101.44000244140625,101.81999969482422,96.33999633789062,99.19000244140625,772702000
2003-09-01,66.53585815429688,99.94999694824219,104.69999694824219,99.25,101.63999938964844,818513400
2003-10-01,70.3663558959961,105.30000305175781,105.97000122070312,100.19999694824219,100.23999786376953,831700900
2003-11-01,71.13487243652344,106.44999694824219,106.94999694824219,103.62000274658203,105.75,630654200
2003-12-01,74.36250305175781,111.27999877929688,111.5199966430664,105.95999908447266,106.8499984741211,678350400
2004-01-01,76.19096374511719,113.4800033569336,116.5,110.7300033569336,111.73999786376953,737674000
2004-02-01,77.22491455078125,115.0199966430664,116.5999984741211,112.77999877929688,113.69999694824219,676976900
2004-03-01,75.93582153320312,113.0999984741211,116.97000122070312,108.8499984741211,115.43000030517578,1125003900
2004-04-01,74.76019287109375,110.95999908447266,115.41000366210938,110.9000015258789,113.06999969482422,968620900
2004-05-01,76.04032135009766,112.86000061035156,113.26000213623047,108.05999755859375,111.37000274658203,981083900
2004-06-01,77.16551208496094,114.52999877929688,114.94000244140625,111.87000274658203,112.45999908447266,721880400
2004-07-01,74.95195007324219,110.83999633789062,114.4000015258789,108.20999908447266,114.25,954619200
2004-08-01,75.1345443725586,111.11000061035156,111.62999725341797,106.58999633789062,110.19000244140625,922892000
2004-09-01,75.57405853271484,111.76000213623047,113.73999786376953,110.41000366210938,110.94999694824219,790891900
2004-10-01,76.86642456054688,113.19999694824219,114.68000030517578,109.3499984741211,112.26000213623047,1044071300
2004-11-01,80.0511245727539,117.88999938964844,119.13999938964844,113.19999694824219,113.55999755859375,961601700
2004-12-01,82.3178482055664,120.87000274658203,121.66000366210938,117.7300033569336,118.16000366210938,909170200
2005-01-01,80.85235595703125,118.16000366210938,121.76000213623047,116.37000274658203,121.55999755859375,1184211500
2005-02-01,82.54248809814453,120.62999725341797,121.66999816894531,118.0999984741211,118.25,1025608400
2005-03-01,80.71553039550781,117.95999908447266,123.25,116.25,120.81999969482422,1330548800
2005-04-01,79.51438903808594,115.75,119.26000213623047,113.55000305175781,118.62999725341797,1633318500
2005-05-01,82.07672119140625,119.4800033569336,120.25,114.80000305175781,116.06999969482422,1334647300
2005-06-01,81.87060546875,119.18000030517578,121.94000244140625,118.75,119.5199966430664,1089322900
2005-07-01,85.34618377685547,123.73999786376953,124.63999938964844,118.26000213623047,119.44999694824219,1176306400
2005-08-01,84.54611206054688,122.58000183105469,124.73999786376953,120.37999725341797,123.83000183105469,1306564800
2005-09-01,84.86338806152344,123.04000091552734,124.73999786376953,120.44000244140625,122.5199966430664,1287005000
2005-10-01,83.208984375,120.12999725341797,123.33999633789062,116.87999725341797,122.95999908447266,1784566400
2005-11-01,86.8662338256836,125.41000366210938,127.41000366210938,120.12999725341797,120.58000183105469,1183732800
2005-12-01,86.24281311035156,124.51000213623047,128.08999633789062,124.36000061035156,126.0199966430664,1073146800
2006-01-01,88.78204345703125,127.5,129.44000244140625,124.38999938964844,125.19000244140625,1233910800
2006-02-01,89.29033660888672,128.22999572753906,130.0399932861328,125.4000015258789,127.81999969482422,1145244400
2006-03-01,90.40445709228516,129.8300018310547,131.47000122070312,127.18000030517578,128.60000610351562,1350777100
2006-04-01,91.91050720214844,131.47000122070312,131.86000061035156,128.02000427246094,130.07000732421875,1300327900
2006-05-01,89.14208221435547,127.51000213623047,132.8000030517578,124.76000213623047,131.47000122070312,1752747100
2006-06-01,88.98130798339844,127.27999877929688,129.42999267578125,122.33999633789062,127.37999725341797,2163829300
2006-07-01,89.77485656738281,127.8499984741211,128.13999938964844,122.38999938964844,127.43000030517578,1691301400
2006-08-01,91.73394012451172,130.63999938964844,131.0399932861328,126.27999877929688,127.33999633789062,1420345400
2006-09-01,93.79838562011719,133.5800018310547,133.99000549316406,129.35000610351562,131.13999938964844,1363687900
2006-10-01,97.18009185791016,137.7899932861328,139.0,132.64999389648438,133.5399932861328,1443344100
2006-11-01,99.1125717163086,140.52999877929688,141.16000366210938,135.6199951171875,138.22000122070312,1502059900
2006-12-01,99.88130950927734,141.6199951171875,143.24000549316406,138.97000122070312,140.52999877929688,1212756800
2007-01-01,101.9484634399414,143.75,144.1300048828125,140.25,142.25,1330329900
2007-02-01,99.94847869873047,140.92999267578125,146.4199981689453,139.0,144.14999389648438,1494548900
2007-03-01,100.70734405517578,142.0,143.80999755859375,136.75,139.33999633789062,2918304400
2007-04-01,105.5853500366211,148.2899932861328,149.8000030517578,141.47999572753906,142.16000366210938,1791289900
2007-05-01,109.16681671142578,153.32000732421875,153.88999938964844,147.6699981689453,148.4199981689453,2508178000
2007-06-01,107.10907745361328,150.42999267578125,154.39999389648438,148.05999755859375,153.8800048828125,3502885400
2007-07-01,104.20268249511719,145.72000122070312,155.52999877929688,145.0399932861328,150.8699951171875,3988676200
2007-08-01,105.53985595703125,147.58999633789062,150.58999633789062,137.0,145.17999267578125,6195918600
2007-09-01,109.10814666748047,152.5800018310547,154.38999938964844,144.3300018310547,147.4499969482422,2967009200
2007-10-01,111.11300659179688,154.64999389648438,157.52000427246094,148.66000366210938,152.60000610351562,3850069600
2007-11-01,106.80933380126953,148.66000366210938,153.41000366210938,140.66000366210938,153.2899932861328,5472709900
2007-12-01,105.049072265625,146.2100067138672,152.88999938964844,143.9600067138672,148.19000244140625,3293787500
2008-01-01,99.22147369384766,137.3699951171875,146.99000549316406,126.0,146.52999877929688,6106834300
2008-02-01,96.6573715209961,133.82000732421875,139.61000061035156,131.72999572753906,137.94000244140625,4151028600
2008-03-01,95.32109069824219,131.97000122070312,135.80999755859375,126.06999969482422,133.13999938964844,5462121800
2008-04-01,100.35871124267578,138.25999450683594,140.58999633789062,132.3300018310547,133.61000061035156,4014652600
2008-05-01,101.87581634521484,140.35000610351562,144.3000030517578,137.52000427246094,138.3800048828125,3646997000
2008-06-01,92.89680480957031,127.9800033569336,140.88999938964844,127.04000091552734,139.8300018310547,5408930000
2008-07-01,92.52251434326172,126.83000183105469,129.16000366210938,120.0199966430664,126.5199966430664,7156206800
2008-08-01,93.95235443115234,128.7899932861328,131.50999450683594,124.76000213623047,127.12000274658203,4344355500
2008-09-01,84.61473083496094,115.98999786376953,130.7100067138672,110.52999877929688,130.02999877929688,8105188900
2008-10-01,71.04637908935547,96.83000183105469,116.69000244140625,83.58000183105469,115.2699966430664,11882352200
2008-11-01,66.10108947753906,90.08999633789062,100.86000061035156,74.33999633789062,96.77999877929688,8762237000
2008-12-01,66.21115112304688,90.23999786376953,92.43000030517578,81.86000061035156,87.51000213623047,6919927700
2009-01-01,61.26763153076172,82.83000183105469,94.44999694824219,80.05000305175781,90.44000244140625,6872039400
2009-02-01,54.6844596862793,73.93000030517578,87.73999786376953,73.80999755859375,81.56999969482422,7275092500
2009-03-01,58.81925964355469,79.5199966430664,83.30000305175781,67.0999984741211,72.5199966430664,8813959700
2009-04-01,65.12557983398438,87.41999816894531,89.0199966430664,78.33000183105469,78.52999877929688,6023006600
2009-05-01,68.93238067626953,92.52999877929688,93.69999694824219,86.72000122070312,87.44000244140625,5195735600
2009-06-01,68.50030517578125,91.94999694824219,96.11000061035156,88.8499984741211,93.66999816894531,5054855000
2009-07-01,74.02661895751953,98.80999755859375,99.83000183105469,87.0,92.33999633789062,4295844600
2009-08-01,76.76115417480469,102.45999908447266,104.3499984741211,98.11000061035156,99.8499984741211,3957574800
2009-09-01,79.10606384277344,105.58999633789062,108.05999755859375,99.56999969482422,101.94999694824219,3777956700
2009-10-01,77.95478057861328,103.55999755859375,110.30999755859375,101.98999786376953,103.0,4481700800
2009-11-01,82.75733947753906,109.94000244140625,111.73999786376953,103.08000183105469,104.12999725341797,3430866200
2009-12-01,83.88645935058594,111.44000244140625,113.02999877929688,109.0199966430664,110.91999816894531,2883885800
2010-01-01,81.27301788330078,107.38999938964844,115.13999938964844,107.22000122070312,112.37000274658203,3706842300
2010-02-01,83.8083267211914,110.73999786376953,111.58000183105469,104.58000183105469,108.1500015258789,4451912400
2010-03-01,88.54590606689453,117.0,118.16999816894531,111.16999816894531,111.19999694824219,3899688500
2010-04-01,90.28600311279297,118.80999755859375,122.12000274658203,117.0999984741211,117.80000305175781,3887089700
2010-05-01,83.11235809326172,109.37000274658203,120.68000030517578,104.37999725341797,119.37999725341797,7413878800
2010-06-01,78.43887329101562,103.22000122070312,113.19999694824219,102.87999725341797,108.3499984741211,5706059600
2010-07-01,84.19499969482422,110.2699966430664,112.29000091552734,101.12999725341797,103.1500015258789,4725402000
2010-08-01,80.4078369140625,105.30999755859375,113.18000030517578,104.29000091552734,111.98999786376953,4541971600
2010-09-01,87.14219665527344,114.12999725341797,115.79000091552734,106.66000366210938,106.7300033569336,4035642500
2010-10-01,90.95556640625,118.48999786376953,119.76000213623047,113.18000030517578,114.98999786376953,3767490800
2010-11-01,90.95556640625,118.48999786376953,122.94999694824219,117.58999633789062,119.06999969482422,3983708900
2010-12-01,96.52848052978516,125.75,126.19999694824219,120.19000244140625,120.19999694824219,2722749900
2011-01-01,99.2970962524414,128.67999267578125,130.35000610351562,125.69999694824219,126.70999908447266,2860314700
2011-02-01,102.74645233154297,133.14999389648438,134.69000244140625,129.3800048828125,129.4600067138672,2820073500
2011-03-01,102.31432342529297,132.58999633789062,133.69000244140625,125.27999877929688,133.57000732421875,4787459400
2011-04-01,105.73479461669922,136.42999267578125,136.57000732421875,129.50999450683594,133.41000366210938,2812718500
2011-05-01,104.54906463623047,134.89999389648438,137.17999267578125,131.3800048828125,137.07000732421875,3337607300
2011-06-01,102.27823638916016,131.97000122070312,134.9199981689453,126.19000244140625,134.50999450683594,4710433400
2011-07-01,100.7291488647461,129.3300018310547,135.6999969482422,127.97000122070312,132.08999633789062,3840768000
2011-08-01,95.1915283203125,122.22000122070312,130.9600067138672,110.2699966430664,130.83999633789062,9050451800
2011-09-01,88.12728118896484,113.1500015258789,123.4000015258789,111.30000305175781,122.29000091552734,6188283200
2011-10-01,98.25182342529297,125.5,129.4199981689453,107.43000030517578,112.48999786376953,5721102000
2011-11-01,97.85260772705078,124.98999786376953,128.02000427246094,116.19999694824219,122.02999877929688,5013586000
2011-12-01,98.25182342529297,125.5,127.26000213623047,120.02999877929688,124.8499984741211,3848636100
2012-01-01,103.46028900146484,131.32000732421875,133.39999389648438,126.43000030517578,127.76000213623047,2883821400
2012-02-01,107.95098114013672,137.02000427246094,138.19000244140625,132.1300048828125,132.2899932861328,2894582000
2012-03-01,110.93692016601562,140.80999755859375,141.8300018310547,134.36000061035156,137.30999755859375,3057516200
2012-04-01,110.6792984008789,139.8699951171875,142.2100067138672,135.75999450683594,140.63999938964844,3035644100
2012-05-01,104.03237915039062,131.47000122070312,141.66000366210938,129.5500030517578,139.7899932861328,4004156100
2012-06-01,107.69605255126953,136.10000610351562,136.27000427246094,127.13999938964844,129.41000366210938,3644886200
2012-07-01,109.53466796875,137.7100067138672,139.33999633789062,132.60000610351562,136.47999572753906,2864743300
2012-08-01,112.27886962890625,141.16000366210938,143.08999633789062,135.5800018310547,138.6999969482422,2413590900
2012-09-01,114.5139389038086,143.97000122070312,148.11000061035156,140.1300048828125,141.0399932861328,2391233500
2012-10-01,113.03009033203125,141.35000610351562,147.16000366210938,140.38999938964844,144.52000427246094,2719915500
2012-11-01,113.66983032226562,142.14999389648438,143.72000122070312,134.6999969482422,141.64999389648438,3032769100
2012-12-01,113.87772369384766,142.41000366210938,145.5800018310547,139.5399932861328,142.8000030517578,2889875900
2013-01-01,120.5561752319336,149.6999969482422,150.94000244140625,144.72999572753906,145.11000061035156,2587140200
2013-02-01,122.09437561035156,151.61000061035156,153.27999877929688,148.72999572753906,150.64999389648438,2581459300
2013-03-01,126.16921997070312,156.6699981689453,156.85000610351562,150.41000366210938,151.08999633789062,2330972300
2013-04-01,129.16514587402344,159.67999267578125,159.72000122070312,153.5500030517578,156.58999633789062,2907035000
2013-05-01,132.21478271484375,163.4499969482422,169.07000732421875,158.10000610351562,159.3300018310547,2781596000
2013-06-01,129.7637939453125,160.4199981689453,165.99000549316406,155.72999572753906,163.8300018310547,3533321800
2013-07-01,137.1916961669922,168.7100067138672,169.86000061035156,160.22000122070312,161.25999450683594,2330904500
2013-08-01,133.0769805908203,163.64999389648438,170.97000122070312,163.0500030517578,169.99000549316406,2283131700
2013-09-01,136.6224365234375,168.00999450683594,173.60000610351562,163.6999969482422,165.22999572753906,2226749600
2013-10-01,143.64581298828125,175.7899932861328,177.50999450683594,164.52999877929688,168.13999938964844,2901739000
2013-11-01,147.9031524658203,181.0,181.75,174.75999450683594,176.02000427246094,1930952900
2013-12-01,150.91836547851562,184.69000244140625,184.69000244140625,177.32000732421875,181.08999633789062,2232775900
2014-01-01,146.38925170898438,178.17999267578125,184.94000244140625,176.8800048828125,183.97999572753906,2530650900
2014-02-01,153.05226135253906,186.2899932861328,187.14999389648438,173.7100067138672,177.97000122070312,2394184600
2014-03-01,153.64376831054688,187.00999450683594,189.02000427246094,183.75,184.64999389648438,2554084300
2014-04-01,155.39462280273438,188.30999755859375,189.6999969482422,181.30999755859375,187.6199951171875,2345902000
2014-05-01,159.00079345703125,192.67999267578125,192.8000030517578,186.00999450683594,188.22000122070312,1781093800
2014-06-01,161.5094757080078,195.72000122070312,196.60000610351562,191.97000122070312,192.9499969482422,1675047300
2014-07-01,160.10269165039062,193.08999633789062,199.05999755859375,192.97000122070312,196.1999969482422,1893710200
2014-08-01,166.4208984375,200.7100067138672,200.82000732421875,190.5500030517578,192.55999755859375,1829885000
2014-09-01,163.36123657226562,197.02000427246094,201.89999389648438,196.0500030517578,200.97000122070312,2106462700
2014-10-01,167.99014282226562,201.66000366210938,201.82000732421875,181.9199981689453,196.6999969482422,3943068000
2014-11-01,172.6051483154297,207.1999969482422,207.8699951171875,200.05999755859375,201.9199981689453,1571091800
2014-12-01,171.22235107421875,205.5399932861328,212.97000122070312,197.86000061035156,206.39999389648438,3045171000
2015-01-01,167.06614685058594,199.4499969482422,206.8800048828125,198.5500030517578,206.3800048828125,3183506000
2015-02-01,176.4560546875,210.66000366210938,212.24000549316406,197.86000061035156,200.0500030517578,1901638100
2015-03-01,172.91287231445312,206.42999267578125,212.05999755859375,204.1199951171875,210.77999877929688,2749923000
2015-04-01,175.3927459716797,208.4600067138672,212.47999572753906,204.50999450683594,206.38999938964844,2036685200
2015-05-01,177.64759826660156,211.13999938964844,213.77999877929688,206.75999450683594,209.39999389648438,1892519900
2015-06-01,173.19674682617188,205.85000610351562,213.33999633789062,205.27999877929688,211.94000244140625,2535242600
2015-07-01,177.97061157226562,210.5,213.17999267578125,204.11000061035156,207.72999572753906,2452758000
2015-08-01,167.12330627441406,197.6699981689453,211.30999755859375,182.39999389648438,210.4600067138672,3734926900
2015-09-01,162.01666259765625,191.6300048828125,202.88999938964844,186.92999267578125,193.1199951171875,3279512900
2015-10-01,176.71173095703125,207.92999267578125,209.44000244140625,189.1199951171875,192.0800018310547,2536184400
2015-11-01,177.3576202392578,208.69000244140625,211.66000366210938,202.17999267578125,208.32000732421875,1924512800
2015-12-01,173.26126098632812,203.8699951171875,211.0,199.8300018310547,209.44000244140625,2924882300
2016-01-01,165.614990234375,193.72000122070312,201.89999389648438,181.02000427246094,200.49000549316406,3712950900
2016-02-01,165.4781951904297,193.55999755859375,196.67999267578125,181.08999633789062,192.52999877929688,2920730800
2016-03-01,175.7030487060547,205.52000427246094,206.8699951171875,194.4499969482422,195.00999450683594,2323306500
2016-04-01,177.30532836914062,206.3300018310547,210.9199981689453,203.08999633789062,204.35000610351562,1910635600
2016-05-01,180.32154846191406,209.83999633789062,210.69000244140625,202.77999877929688,206.9199981689453,1828530900
2016-06-01,180.01219177246094,209.47999572753906,212.52000427246094,198.64999389648438,209.1199951171875,2612406900
2016-07-01,187.54771423339844,217.1199951171875,217.5399932861328,207.05999755859375,209.47999572753906,1648453700
2016-08-01,187.7723388671875,217.3800048828125,219.60000610351562,214.25,217.19000244140625,1519703200
2016-09-01,186.8394317626953,216.3000030517578,219.22000122070312,212.30999755859375,217.3699951171875,2292393000
2016-10-01,184.52757263183594,212.5500030517578,216.6999969482422,211.2100067138672,215.82000732421875,1725687400
2016-11-01,191.32530212402344,220.3800048828125,221.82000732421875,208.3800048828125,212.92999267578125,2073824400
2016-12-01,194.06004333496094,223.52999877929688,228.33999633789062,219.14999389648438,220.72999572753906,1821910200
2017-01-01,198.69696044921875,227.52999877929688,229.7100067138672,223.8800048828125,225.0399932861328,1482408500
2017-02-01,206.5040740966797,236.47000122070312,237.30999755859375,226.82000732421875,227.52999877929688,1365136600
2017-03-01,205.8665313720703,235.74000549316406,240.32000732421875,231.61000061035156,238.38999938964844,1921474100
2017-04-01,208.8145294189453,238.0800018310547,239.52999877929688,232.50999450683594,235.8000030517578,1549613700
2017-05-01,211.76153564453125,241.44000244140625,242.0800018310547,235.42999267578125,238.67999267578125,1492547000
2017-06-01,212.07730102539062,241.8000030517578,245.00999450683594,239.9600067138672,241.97000122070312,1572753000
2017-07-01,217.4918212890625,246.77000427246094,248.0,240.33999633789062,242.8800048828125,1055908800
2017-08-01,218.1263885498047,247.49000549316406,248.91000366210938,241.8300018310547,247.4600067138672,1557031500
2017-09-01,221.4226837158203,251.22999572753906,251.32000732421875,244.9499969482422,247.9199981689453,1286405100
2017-10-01,227.7650146484375,257.1499938964844,257.8900146484375,251.2899932861328,251.49000549316406,1320624600
2017-11-01,234.7268829345703,265.010009765625,266.04998779296875,255.6300048828125,258.0400085449219,1365620900
2017-12-01,236.36546325683594,266.8599853515625,268.6000061035156,260.760009765625,264.760009765625,1715222900
2018-01-01,250.96298217773438,281.8999938964844,286.6300048828125,267.3999938964844,267.8399963378906,1985506700
2018-02-01,241.8379669189453,271.6499938964844,283.05999755859375,252.9199981689453,281.07000732421875,2923722000
2018-03-01,234.27076721191406,263.1499938964844,280.4100036621094,257.8299865722656,271.4100036621094,2323561800
2018-04-01,236.42466735839844,264.510009765625,271.29998779296875,254.6699981689453,262.54998779296875,1998466500
2018-05-01,242.17193603515625,270.94000244140625,274.25,259.04998779296875,263.8699951171875,1606397200
2018-06-01,242.4757537841797,271.2799987792969,279.4800109863281,268.489990234375,272.4100036621094,1599001000
2018-07-01,252.587890625,281.3299865722656,284.3699951171875,269.239990234375,269.510009765625,1266892500
2018-08-01,260.65045166015625,290.30999755859375,291.739990234375,279.1600036621094,281.55999755859375,1308443700
2018-09-01,261.0185241699219,290.7200012207031,293.94000244140625,286.7099914550781,289.8399963378906,1228103300
2018-10-01,244.08091735839844,270.6300048828125,293.2099914550781,259.8500061035156,292.1099853515625,3024345800
2018-11-01,248.6084747314453,275.6499938964844,281.2200012207031,263.07000732421875,271.6000061035156,2021061200
2018-12-01,225.4026641845703,249.9199981689453,280.3999938964844,233.75999450683594,280.2799987792969,3102780500
2019-01-01,244.87127685546875,269.92999267578125,270.4700012207031,243.6699981689453,245.97999572753906,2048691700
2019-02-01,252.8089599609375,278.67999267578125,281.30999755859375,267.8299865722656,270.1499938964844,1371716300
2019-03-01,256.2562255859375,282.4800109863281,285.17999267578125,272.4200134277344,280.44000244140625,1678081300
