Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HYG,HYG,HYG,HYG,HYG,HYG
Date,,,,,,
2007-04-01,34.338993072509766,105.61000061035156,105.62999725341797,104.05999755859375,104.3499984741211,594300
2007-05-01,34.37150192260742,105.70999908447266,106.47000122070312,105.16000366210938,105.2699966430664,330400
2007-06-01,33.19551467895508,101.80999755859375,105.22000122070312,101.80999755859375,105.11000061035156,467100
2007-07-01,31.895301818847656,97.27999877929688,102.2699966430664,95.48999786376953,101.69999694824219,409600
2007-08-01,33.533294677734375,101.66999816894531,101.68000030517578,95.26000213623047,96.83999633789062,678400
2007-09-01,34.525367736816406,104.0,106.0999984741211,100.44999694824219,101.97000122070312,1193000
2007-10-01,34.68812942504883,103.8499984741211,105.19999694824219,101.8499984741211,104.47000122070312,686000
2007-11-01,34.28617477416992,102.01000213623047,106.0,97.0,102.70999908447266,728000
2007-12-01,34.075706481933594,100.72000122070312,103.75,99.87000274658203,103.0,952300
2008-01-01,33.85372543334961,98.87999725341797,100.9000015258789,93.30000305175781,99.55999755859375,1396300
2008-02-01,32.997779846191406,96.37999725341797,98.5,95.0,98.44000244140625,1396800
2008-03-01,33.32084655761719,96.66999816894531,96.98999786376953,93.30000305175781,96.19000244140625,1424200
2008-04-01,34.444034576416016,99.29000091552734,99.95999908447266,95.5999984741211,95.87999725341797,3531100
2008-05-01,34.3006591796875,98.22000122070312,100.81999969482422,97.54000091552734,99.19999694824219,2462600
2008-06-01,33.01582336425781,94.0,97.9800033569336,93.54000091552734,97.58999633789062,1748600
2008-07-01,33.19496536254883,93.9000015258789,94.52999877929688,90.7300033569336,92.43000030517578,3072700
2008-08-01,32.892486572265625,92.4000015258789,93.69999694824219,91.36000061035156,92.69999694824219,1518200
2008-09-01,29.39787483215332,82.0,93.13999938964844,76.0,92.23999786376953,2546200
2008-10-01,25.987140655517578,72.0,85.19999694824219,63.959999084472656,82.33000183105469,7832300
2008-11-01,24.11469078063965,66.25,73.58999633789062,62.5,72.26000213623047,4696600
2008-12-01,27.93500328063965,76.01000213623047,76.16000366210938,63.5,65.11000061035156,18245500
2009-01-01,28.14226722717285,75.23999786376953,81.87000274658203,72.4000015258789,75.58000183105469,19584100
2009-02-01,25.153743743896484,67.25,74.58999633789062,67.0,73.87999725341797,14797800
2009-03-01,25.615819931030273,67.80000305175781,70.7699966430664,61.5,66.33000183105469,16705000
