Date,SPY,QQQ,TLT,GLD,HYG,UUP
2008-02-04,99.25308990478516,38.80426788330078,56.37240982055664,89.0999984741211,33.5606689453125,20.158246994018555
2008-02-05,96.59571838378906,37.699283599853516,56.80305099487305,87.68000030517578,33.29093551635742,20.372791290283203
2008-02-06,95.81791687011719,36.95688247680664,56.62952423095703,88.94999694824219,33.222660064697266,20.372791290283203
2008-02-07,96.45165252685547,37.21582794189453,55.409454345703125,89.8499984741211,33.082672119140625,20.570167541503906
2008-02-08,95.83234405517578,37.63884735107422,56.04340744018555,91.0,32.833396911621094,20.510093688964844
2008-02-11,96.3220443725586,38.044586181640625,56.276668548583984,91.33000183105469,32.57393264770508,20.467185974121094
2008-02-12,97.21504974365234,37.82878112792969,55.941715240478516,89.33000183105469,32.696807861328125,20.398534774780273
2008-02-13,98.20890045166016,38.65752029418945,55.34959411621094,89.44000244140625,32.61145782470703,20.432859420776367
2008-02-14,97.3447036743164,37.95827102661133,54.536190032958984,89.70999908447266,32.771942138671875,20.364208221435547
2008-02-15,97.3230972290039,37.82878112792969,54.95485305786133,89.1500015258789,32.689998626708984,20.364208221435547
2008-02-19,97.59673309326172,37.759708404541016,54.39863586425781,91.58000183105469,32.52267837524414,20.329883575439453
2008-02-20,97.8847885131836,37.932369232177734,54.77542495727539,93.23999786376953,32.6080436706543,20.33846664428711
2008-02-21,97.0710220336914,37.56977462768555,55.355613708496094,93.25,32.72071838378906,20.192575454711914
2008-02-22,97.66876983642578,37.70792007446289,55.03860855102539,93.38999938964844,32.778770446777344,19.96087074279785
2008-02-25,98.90025329589844,37.897830963134766,54.47640609741211,92.73999786376953,32.87779998779297,20.06385040283203
2008-02-26,99.64200592041016,38.044586181640625,54.494300842285156,93.70999908447266,33.08948516845703,19.926542282104492
2008-02-27,99.54118347167969,38.23451614379883,54.542171478271484,94.77999877929688,33.082672119140625,19.797821044921875
2008-02-28,98.5689697265625,38.087745666503906,55.51113510131836,95.98999786376953,33.034854888916016,19.686260223388672
2008-02-29,96.37244415283203,37.07771682739258,56.36043167114258,96.18000030517578,32.90851974487305,19.694841384887695
2008-03-03,96.14199829101562,36.83600616455078,56.21513748168945,97.23999786376953,32.917457580566406,19.651931762695312
2008-03-04,95.77472686767578,37.04318618774414,55.668888092041016,95.18000030517578,32.87964630126953,19.703420639038086
2008-03-05,96.3796615600586,37.224464416503906,55.002525329589844,97.72000122070312,32.972442626953125,19.609024047851562
2008-03-06,94.38481140136719,36.40436553955078,55.29666519165039,96.5,32.88652801513672,19.506044387817383
2008-03-07,93.41258239746094,36.31804656982422,55.368675231933594,96.08999633789062,32.817779541015625,19.566116333007812
2008-03-10,92.18109893798828,35.6187858581543,56.18511199951172,95.87000274658203,32.7421875,19.506044387817383
2008-03-11,95.493896484375,36.974124908447266,55.70488357543945,95.98999786376953,32.824668884277344,19.634767532348633
2008-03-12,94.600830078125,36.87054443359375,56.77946090698242,97.01000213623047,32.817779541015625,19.29150390625
2008-03-13,94.80968475341797,37.155426025390625,56.3352165222168,98.33999633789062,32.58754348754883,19.240013122558594
2008-03-14,93.340576171875,36.473419189453125,57.031612396240234,98.70999908447266,32.39167022705078,19.27433967590332
2008-03-17,92.39713287353516,35.808692932128906,57.469825744628906,99.16999816894531,32.2404670715332,19.11128807067871
2008-03-18,96.23564147949219,37.405765533447266,57.24771499633789,96.5,32.71469497680664,19.334415435791016
2008-03-19,93.8519058227539,36.48206329345703,58.19624328613281,93.04000091552734,32.74907302856445,19.351573944091797
2008-03-20,95.59028625488281,37.2276611328125,58.34034729003906,89.91000366210938,32.90370559692383,19.557537078857422
2008-03-24,97.50091552734375,38.51495361328125,57.21170425415039,90.0999984741211,33.1545524597168,19.849306106567383
2008-03-25,97.59500122070312,38.73094177246094,57.45180130004883,92.7300033569336,33.240447998046875,19.41164779663086
2008-03-26,96.4008560180664,38.61860275268555,57.21170425415039,93.80000305175781,33.16142272949219,19.137033462524414
2008-03-27,96.09691619873047,37.763301849365234,56.80949020385742,93.45999908447266,33.05491638183594,19.171361923217773
2008-03-28,95.17777252197266,37.57323455810547,57.36180114746094,91.87999725341797,33.07210159301758,19.18852424621582
2008-03-31,95.51066589355469,37.771942138671875,57.56587219238281,90.41000366210938,33.2198600769043,19.222850799560547
2008-04-01,98.86876678466797,39.38752365112305,56.62900924682617,86.86000061035156,33.36586380004883,19.523210525512695
2008-04-02,98.93391418457031,39.301143646240234,56.749576568603516,89.2699966430664,33.383155822753906,19.334415435791016
2008-04-03,99.17998504638672,39.38752365112305,56.87619400024414,89.41999816894531,33.324310302734375,19.40306854248047
2008-04-04,99.07141876220703,39.62078857421875,57.394649505615234,90.25,33.45233154296875,19.214269638061523
2008-04-07,99.12208557128906,39.53439712524414,57.0932502746582,91.16999816894531,33.71870040893555,19.351573944091797
2008-04-08,99.0207748413086,39.23203659057617,56.89431381225586,90.3499984741211,33.832862854003906,19.351573944091797
2008-04-09,98.30426788330078,38.7913932800293,57.485111236572266,92.29000091552734,33.538814544677734,19.222850799560547
2008-04-10,98.44175720214844,39.34434509277344,57.29221725463867,91.7699966430664,33.65989685058594,19.30866813659668
2008-04-11,96.53111267089844,38.25575256347656,57.67803192138672,91.30000305175781,33.39004898071289,19.240013122558594
2008-04-14,96.20545196533203,38.08296585083008,57.340423583984375,91.11000061035156,33.50767517089844,19.240013122558594
2008-04-15,96.4298095703125,38.134796142578125,56.62900924682617,91.66000366210938,33.504234313964844,19.265758514404297
2008-04-16,99.04246520996094,39.19745635986328,56.074363708496094,93.2699966430664,33.649497985839844,19.07695960998535
2008-04-17,99.18719482421875,39.1110725402832,55.97792434692383,92.55999755859375,33.684104919433594,19.17994499206543
2008-04-18,100.22215270996094,40.35514831542969,55.9296989440918,90.62000274658203,33.91240310668945,19.30866813659668
2008-04-21,100.2728500366211,40.6402473449707,56.15273666381836,90.25,33.85707092285156,19.162778854370117
2008-04-22,99.83132934570312,40.035499572753906,56.34564971923828,90.2699966430664,33.902061462402344,19.094127655029297
2008-04-23,99.67210388183594,40.47611618041992,56.15876007080078,89.22000122070312,34.04044723510742,19.222850799560547
2008-04-24,100.10636138916016,40.83895492553711,55.68246078491211,87.22000122070312,34.050804138183594,19.43739128112793
2008-04-25,101.03269958496094,40.73529815673828,55.356910705566406,87.2699966430664,34.21340560913086,19.488882064819336
2008-04-28,101.05442810058594,40.81304931640625,55.525760650634766,87.69000244140625,34.4140510559082,19.463136672973633
2008-04-29,100.65640258789062,41.12406539916992,55.73675537109375,85.80999755859375,34.31370544433594,19.540369033813477
2008-04-30,100.06290435791016,40.787113189697266,56.134639739990234,86.6500015258789,34.34830093383789,19.40306854248047
2008-05-01,102.1327896118164,42.07441711425781,56.13829803466797,83.98999786376953,35.07828140258789,19.566116333007812
2008-05-02,102.41503143310547,42.134891510009766,55.43036651611328,84.58000183105469,34.72336959838867,19.669097900390625
2008-05-05,101.92290496826172,42.01393508911133,55.43036651611328,86.2699966430664,34.667694091796875,19.574695587158203
2008-05-06,102.80590057373047,42.27313995361328,55.031005859375,86.62999725341797,34.42067337036133,19.506044387817383
2008-05-07,100.9748306274414,41.50420379638672,55.26700973510742,85.81999969482422,34.445045471191406,19.634767532348633
2008-05-08,100.71427917480469,41.81523513793945,55.763126373291016,87.23999786376953,34.371986389160156,19.634767532348633
2008-05-09,100.52613830566406,41.65107727050781,55.96886444091797,87.41999816894531,34.445045471191406,19.506044387817383
2008-05-12,101.65516662597656,42.4113655090332,55.88413619995117,86.98999786376953,34.39981460571289,19.480300903320312
2008-05-13,101.66962432861328,42.523677825927734,55.27305603027344,85.38999938964844,34.389373779296875,19.566116333007812
2008-05-14,101.87952423095703,42.428646087646484,55.2972412109375,85.19999694824219,34.34066390991211,19.59186363220215
2008-05-15,103.15330505371094,43.171627044677734,55.79947280883789,87.0,34.43112564086914,19.574695587158203
2008-05-16,103.24738311767578,43.206199645996094,55.56952667236328,89.0999984741211,34.47984313964844,19.385900497436523
2008-05-19,103.52959442138672,42.895179748535156,55.64212417602539,89.38999938964844,34.61552429199219,19.488882064819336
2008-05-20,102.69005584716797,42.56686782836914,55.93252944946289,90.9000015258789,34.54942321777344,19.29150390625
2008-05-21,100.9531478881836,41.62516403198242,55.944664001464844,91.95999908447266,34.48678970336914,19.154199600219727
2008-05-22,100.96759033203125,41.77203369140625,55.285133361816406,90.9800033569336,34.434593200683594,19.27433967590332
2008-05-23,99.61422729492188,41.64244842529297,55.527156829833984,91.2300033569336,34.22932434082031,19.162778854370117
2008-05-27,100.35243225097656,42.376808166503906,55.15205001831055,89.36000061035156,34.03794860839844,19.27433967590332
2008-05-28,100.8155746459961,42.54958724975586,54.66193389892578,89.13999938964844,34.2049560546875,19.360157012939453
2008-05-29,101.32221984863281,42.92971420288086,54.26862716674805,86.51000213623047,34.17015838623047,19.514625549316406
2008-05-30,101.57552337646484,43.206199645996094,54.625587463378906,87.44999694824219,34.17364501953125,19.488882064819336
2008-06-02,100.52613830566406,42.67918395996094,54.83635711669922,87.95999908447266,33.89140701293945,19.463136672973633
2008-06-03,99.93990325927734,42.44590377807617,55.231048583984375,86.87999725341797,33.91592788696289,19.566116333007812
2008-06-04,99.8892822265625,42.990196228027344,54.73915481567383,86.6500015258789,33.8808708190918,19.61760711669922
2008-06-05,101.88675689697266,43.672725677490234,54.41123580932617,86.44999694824219,34.0279655456543,19.523210525512695
2008-06-06,98.63716888427734,42.35953140258789,55.115665435791016,89.05999755859375,33.93339920043945,19.300085067749023
2008-06-09,98.87603759765625,42.134891510009766,55.115665435791016,87.98999786376953,34.041969299316406,19.463136672973633
2008-06-10,98.38387298583984,41.93620300292969,54.75737762451172,85.55000305175781,34.055973052978516,19.669097900390625
2008-06-11,96.9364242553711,40.92536926269531,54.62986373901367,87.0199966430664,34.04899597167969,19.540369033813477
2008-06-12,97.30552673339844,40.96856689453125,54.08332443237305,85.5999984741211,33.992916107177734,19.703420639038086
2008-06-13,98.5358657836914,41.789306640625,53.96793746948242,85.83000183105469,34.143558502197266,19.72916603088379
2008-06-16,98.59378051757812,42.16082000732422,53.9800910949707,87.01000213623047,33.67078399658203,19.643352508544922
2008-06-17,98.11610412597656,41.93620300292969,54.08937454223633,87.25,33.730289459228516,19.600444793701172
2008-06-18,97.16078186035156,41.48693084716797,54.5448112487793,88.27999877929688,33.80384826660156,19.58327865600586
2008-06-19,97.28382110595703,42.134891510009766,54.22297668457031,88.41999816894531,33.59024429321289,19.600444793701172
2008-06-20,95.7047348022461,40.99715042114258,54.53875732421875,88.94999694824219,33.457176208496094,19.471715927124023
2008-06-23,95.61016082763672,40.6772575378418,54.65409851074219,87.08999633789062,33.3345832824707,19.58327865600586
2008-06-24,95.42107391357422,40.469764709472656,55.01852035522461,87.47000122070312,33.19449996948242,19.531789779663086
2008-06-25,95.87202453613281,41.1268310546875,55.042850494384766,87.41999816894531,33.30656814575195,19.43739128112793
2008-06-26,93.26810455322266,39.466880798339844,55.41324234008789,90.61000061035156,33.04392623901367,19.317251205444336
2008-06-27,92.75895690917969,39.466880798339844,56.06299591064453,91.47000122070312,32.952877044677734,19.257179260253906
2008-06-30,93.08628845214844,39.051883697509766,56.07518768310547,91.4000015258789,32.91786575317383,19.300085067749023
2008-07-01,93.37723541259766,39.60521697998047,55.94231033325195,92.66000366210938,32.88297653198242,19.282922744750977
2008-07-02,91.77703857421875,38.65420913696289,56.23485565185547,93.16999816894531,32.8582649230957,19.18852424621582
2008-07-03,91.87158966064453,38.58503341674805,56.112945556640625,92.05999755859375,32.84416580200195,19.377321243286133
2008-07-07,90.93335723876953,38.81845474243164,56.3688850402832,91.2300033569336,32.87236022949219,19.360157012939453
2008-07-08,92.54798889160156,39.7435417175293,56.73458480834961,90.86000061035156,32.78419494628906,19.445974349975586
2008-07-09,90.76602172851562,38.68879318237305,56.98447036743164,91.5,32.671363830566406,19.30866813659668
2008-07-10,91.1369400024414,39.146995544433594,56.97835159301758,93.52999877929688,32.71370315551758,19.29150390625
2008-07-11,90.07503509521484,38.52452087402344,56.16780090332031,95.16000366210938,32.671363830566406,19.162778854370117
2008-07-14,89.2603988647461,38.23921203613281,56.66141891479492,95.91000366210938,32.593807220458984,19.128454208374023
2008-07-15,88.0020980834961,38.24784851074219,56.643150329589844,96.16999816894531,32.08952713012695,19.11128807067871
2008-07-16,90.16233825683594,39.1988639831543,55.61931228637695,94.44000244140625,32.1953010559082,19.2056884765625
2008-07-17,91.06421661376953,39.45824432373047,55.332820892333984,94.22000122070312,32.290531158447266,19.240013122558594
2008-07-18,91.63158416748047,38.55046463012695,55.12557601928711,94.16999816894531,32.80891799926758,19.240013122558594
2008-07-21,91.68247985839844,38.714717864990234,55.338932037353516,95.12000274658203,32.97111129760742,19.171361923217773
2008-07-22,92.72256469726562,38.714717864990234,55.06465530395508,93.05999755859375,33.083961486816406,19.30866813659668
2008-07-23,93.22444915771484,39.22480773925781,54.9549674987793,90.56999969482422,32.99579620361328,19.385900497436523
2008-07-24,91.28971862792969,38.63691711425781,55.49131774902344,91.33000183105469,33.07337951660156,19.368738174438477
2008-07-25,91.26788330078125,39.13834762573242,54.93667984008789,91.69000244140625,33.1439094543457,19.394481658935547
2008-07-28,89.9295654296875,38.403480529785156,55.49131774902344,91.7300033569336,33.031063079833984,19.351573944091797
2008-07-29,91.84982299804688,39.1988639831543,55.26583480834961,90.58999633789062,33.03812026977539,19.514625549316406
2008-07-30,93.48632049560547,39.39773178100586,55.320648193359375,89.5199966430664,33.045162200927734,19.497461318969727
2008-07-31,92.24979400634766,39.3026237487793,55.869136810302734,90.08000183105469,33.112178802490234,19.497461318969727
2008-08-01,91.7624740600586,38.80117416381836,55.992713928222656,89.56999969482422,32.96406555175781,19.557537078857422
2008-08-04,90.9114990234375,38.412132263183594,55.86426544189453,88.13999938964844,32.7368049621582,19.566116333007812
2008-08-05,93.3626937866211,39.70896911621094,55.448326110839844,86.08000183105469,32.967620849609375,19.712003707885742
2008-08-06,93.7772445678711,40.314144134521484,55.22203063964844,86.63999938964844,32.74746322631836,19.772077560424805
2008-08-07,92.38076782226562,40.002899169921875,56.12116622924805,86.08999633789062,32.708377838134766,19.87505531311035
2008-08-08,94.09725952148438,40.91068649291992,56.27407455444336,84.43000030517578,32.76521682739258,20.192575454711914
2008-08-11,95.07193756103516,41.28243637084961,55.735782623291016,81.12999725341797,32.6728630065918,20.304136276245117
2008-08-12,94.08274841308594,41.32569122314453,56.2557373046875,80.5199966430664,32.80070877075195,20.26123046875
2008-08-13,93.51543426513672,41.23923110961914,56.059993743896484,81.55999755859375,32.85042190551758,20.26123046875
2008-08-14,94.22093963623047,41.7147331237793,56.42087936401367,79.3499984741211,32.85042190551758,20.381370544433594
2008-08-15,94.67918395996094,41.636905670166016,56.91025161743164,77.62999725341797,32.92501449584961,20.53584098815918
2008-08-18,93.38446807861328,41.15275573730469,57.136558532714844,78.80000305175781,32.85042190551758,20.47576904296875
2008-08-19,92.36618041992188,40.64267349243164,56.91636657714844,80.43000030517578,32.91435623168945,20.381370544433594
2008-08-20,92.79532623291016,40.71183776855469,57.07542037963867,80.05999755859375,32.907249450683594,20.441444396972656
2008-08-21,92.955322265625,40.52164077758789,56.97140884399414,82.30000305175781,32.8610725402832,20.209739685058594
2008-08-22,94.30093383789062,41.05764389038086,56.934722900390625,81.08000183105469,32.6728630065918,20.415699005126953
2008-08-25,92.38803100585938,40.1931037902832,57.50353240966797,80.93000030517578,32.85042190551758,20.407115936279297
2008-08-26,92.65714263916016,40.14125061035156,57.5524787902832,81.2300033569336,32.6728630065918,20.52726173400879
2008-08-27,93.5590591430664,40.40060806274414,57.65036392211914,81.36000061035156,32.708377838134766,20.467185974121094
2008-08-28,94.69369506835938,40.7291259765625,57.656494140625,82.18000030517578,32.754547119140625,20.53584098815918
2008-08-29,93.67539978027344,39.87321472167969,57.399566650390625,81.70999908447266,32.81489944458008,20.544424057006836
2008-09-02,93.09355926513672,39.380428314208984,57.933685302734375,79.19999694824219,32.82207489013672,20.741798400878906
2008-09-03,93.0135269165039,39.00867462158203,58.17921829223633,78.88999938964844,32.9293212890625,20.72463607788086
2008-09-04,90.2132568359375,37.74641036987305,58.645835876464844,78.38999938964844,33.072330474853516,20.887685775756836
2008-09-05,90.49689483642578,37.56486511230469,58.6151237487793,78.9800033569336,33.043731689453125,20.964923858642578
2008-09-08,92.36618041992188,37.49567794799805,58.86064910888672,78.86000061035156,33.00441360473633,21.07648468017578
2008-09-09,89.62406158447266,36.700313568115234,59.443851470947266,76.48999786376953,33.07592010498047,21.08506202697754
2008-09-10,89.98776245117188,37.002891540527344,59.07551574707031,74.22000122070312,32.8935661315918,21.222370147705078
2008-09-11,91.28971862792969,37.69453811645508,59.04482650756836,73.08000183105469,32.8935661315918,21.282440185546875
2008-09-12,91.71157836914062,37.54758834838867,58.28362274169922,75.55000305175781,32.8935661315918,20.879106521606445
2008-09-15,87.34747314453125,36.38042068481445,60.17439270019531,77.55999755859375,31.68511199951172,20.690311431884766
2008-09-16,88.80946350097656,36.66572189331055,60.162139892578125,76.79000091552734,30.955698013305664,20.99066734313965
2008-09-17,84.8163070678711,34.76372146606445,60.46293258666992,85.45999908447266,29.096500396728516,20.53584098815918
2008-09-18,87.33293914794922,35.939517974853516,59.57890319824219,82.80000305175781,31.391870498657227,20.621654510498047
2008-09-19,90.80125427246094,37.114356994628906,57.688114166259766,85.9800033569336,31.7923526763916,20.458606719970703
2008-09-22,88.74557495117188,35.36677169799805,57.681941986083984,89.18000030517578,31.763765335083008,19.995197296142578
2008-09-23,86.72645568847656,35.098594665527344,57.460933685302734,88.31999969482422,31.45269775390625,20.123924255371094
2008-09-24,87.0044937133789,35.34082794189453,57.7126350402832,86.70999908447266,31.735149383544922,20.32129669189453
2008-09-25,88.36514282226562,35.903167724609375,57.596012115478516,86.44999694824219,30.92711067199707,20.28697395324707
2008-09-26,88.4090576171875,35.53980255126953,58.013458251953125,86.63999938964844,30.819868087768555,20.28697395324707
2008-09-29,81.48117065429688,32.71947479248047,59.70164489746094,89.56999969482422,28.324214935302734,20.441444396972656
2008-09-30,84.85366821289062,33.6624755859375,58.24674606323242,85.06999969482422,29.31818962097168,20.973501205444336
2008-10-01,84.90489196777344,33.30774688720703,58.97952651977539,85.97000122070312,30.59459686279297,21.05931854248047
2008-10-02,81.82503509521484,31.79376792907715,59.45368194580078,82.33000183105469,29.797744750976562,21.351093292236328
2008-10-03,80.7203140258789,31.300642013549805,59.97706985473633,82.58999633789062,29.689542770385742,21.26527976989746
2008-10-06,76.6090087890625,30.15867042541504,61.06703567504883,84.27999877929688,28.611459732055664,21.522727966308594
2008-10-07,73.17797088623047,28.246707916259766,60.882320404052734,87.2699966430664,28.128305435180664,21.368257522583008
2008-10-08,71.33441925048828,28.021774291992188,60.00789260864258,89.41999816894531,26.95284080505371,21.299604415893555
2008-10-09,66.35253143310547,27.269100189208984,59.502925872802734,89.9000015258789,26.3254337310791,21.41116714477539
2008-10-10,64.74308013916016,27.09607696533203,59.08425521850586,83.22000122070312,24.569456100463867,21.445493698120117
2008-10-13,74.14366912841797,30.392240524291992,58.326812744140625,81.98999786376953,27.583831787109375,21.428329467773438
2008-10-14,73.04627990722656,29.077234268188477,57.951168060302734,82.19999694824219,27.764101028442383,21.419750213623047
2008-10-15,65.85506439208984,26.47317886352539,58.50541687011719,83.30999755859375,26.552587509155273,21.668615341186523
2008-10-16,68.59838104248047,27.90930938720703,58.20364761352539,79.29000091552734,25.546585083007812,21.780176162719727
2008-10-17,68.188720703125,27.943910598754883,57.80339431762695,77.20999908447266,25.2401180267334,21.814504623413086
2008-10-20,72.28546142578125,28.7225284576416,58.265193939208984,78.5,25.744909286499023,21.986135482788086
2008-10-21,70.12735748291016,27.2344970703125,58.573116302490234,76.02999877929688,25.597074508666992,22.34656524658203
2008-10-22,66.30863189697266,26.48183822631836,59.76156997680664,71.70999908447266,25.38433074951172,22.612594604492188
2008-10-23,67.07673645019531,26.37801170349121,60.20494842529297,70.6500015258789,25.81342315673828,22.483869552612305
2008-10-24,63.67501449584961,25.53017807006836,59.56451416015625,72.20999908447266,25.167985916137695,23.067420959472656
2008-10-27,61.41447448730469,24.820770263671875,59.607627868652344,72.18000030517578,23.887956619262695,23.067420959472656
2008-10-28,68.59109497070312,27.563251495361328,58.739418029785156,73.79000091552734,24.158397674560547,22.801387786865234
2008-10-29,68.09361267089844,27.494041442871094,58.443809509277344,74.0,25.258134841918945,22.4323787689209
2008-10-30,70.44925689697266,28.411083221435547,57.91421127319336,72.70999908447266,25.9504337310791,22.406635284423828
2008-10-31,70.83698272705078,28.454343795776367,57.16295623779297,71.33999633789062,25.961244583129883,22.74131965637207
2008-11-03,71.0418472290039,28.393774032592773,57.31755828857422,71.0999984741211,26.172395706176758,22.85287857055664
2008-11-04,73.45598602294922,29.1983642578125,58.39325714111328,75.4800033569336,26.46729278564453,22.372310638427734
2008-11-05,70.36882019042969,27.675718307495117,59.08567428588867,72.80000305175781,26.24886131286621,22.449541091918945
2008-11-06,66.46956634521484,26.438575744628906,58.659095764160156,72.22000122070312,26.24886131286621,22.767065048217773
2008-11-07,68.66425323486328,26.983604431152344,58.275779724121094,72.5,26.52190399169922,22.715574264526367
2008-11-10,67.7644271850586,26.620256423950195,58.56019592285156,73.58000183105469,26.525543212890625,22.732738494873047
2008-11-11,65.67215728759766,26.04060935974121,58.73333740234375,72.05000305175781,26.478212356567383,23.084585189819336
2008-11-12,62.78249740600586,24.83807373046875,59.110450744628906,70.0,26.103246688842773,23.136072158813477
2008-11-13,66.69634246826172,26.352060317993164,57.69468688964844,72.1500015258789,25.964887619018555,22.767065048217773
2008-11-14,63.36776351928711,25.07166290283203,58.83844757080078,73.30000305175781,25.648151397705078,22.955862045288086
2008-11-17,62.52644729614258,24.543922424316406,59.09803771972656,72.6500015258789,25.251331329345703,22.938695907592773
2008-11-18,63.704261779785156,24.51796531677246,59.85853576660156,72.51000213623047,24.71980857849121,23.00735092163086
2008-11-19,59.62215805053711,23.237567901611328,61.39179229736328,72.26000213623047,23.87518310546875,23.084585189819336
2008-11-20,55.19621658325195,22.112890243530273,64.56334686279297,73.44999694824219,23.081512451171875,23.239055633544922
2008-11-21,58.17365264892578,23.073190689086914,63.629817962646484,78.8499984741211,23.310876846313477,23.127492904663086
2008-11-24,62.204559326171875,24.48336410522461,62.63441848754883,80.91000366210938,23.416460037231445,22.56110382080078
2008-11-25,62.66541290283203,24.37089729309082,64.476806640625,80.87000274658203,23.660377502441406,22.295074462890625
2008-11-26,65.08692932128906,25.391761779785156,64.56334686279297,80.37999725341797,24.210113525390625,22.543943405151367
2008-11-28,65.90626525878906,25.192785263061523,65.36089324951172,80.30999755859375,24.119096755981445,22.784225463867188
2008-12-01,60.068424224853516,23.298131942749023,67.86396026611328,75.6500015258789,23.621639251708984,22.91295051574707
2008-12-02,62.38013458251953,24.07674789428711,68.12445831298828,76.94999694824219,23.875513076782227,22.784225463867188
2008-12-03,63.879844665527344,24.760210037231445,68.31681823730469,76.18000030517578,23.879196166992188,22.818553924560547
2008-12-04,62.402069091796875,24.0594539642334,69.66285705566406,75.5,23.739383697509766,22.758481979370117
2008-12-05,64.32611083984375,25.037052154541016,68.53394317626953,74.5199966430664,23.75043487548828,22.85287857055664
2008-12-08,66.57199096679688,26.023303985595703,68.38501739501953,76.19999694824219,24.0263729095459,22.46670913696289
2008-12-09,65.47461700439453,25.962751388549805,69.73731231689453,76.33000183105469,23.846078872680664,22.526779174804688
2008-12-10,65.9208984375,25.87622833251953,69.56983947753906,79.75,23.82769775390625,22.398054122924805
2008-12-11,64.33342742919922,25.166818618774414,69.70628356933594,80.6500015258789,23.643728256225586,21.900320053100586
2008-12-12,65.10152435302734,25.677249908447266,69.70628356933594,80.80999755859375,23.9711856842041,21.848831176757812
2008-12-15,64.19442749023438,25.227375030517578,70.50032043457031,82.5999984741211,23.846078872680664,21.468698501586914
2008-12-16,67.21575164794922,26.438575744628906,72.24346160888672,84.45999908447266,24.287612915039062,20.950340270996094
2008-12-17,66.56468200683594,26.11847496032715,74.20367431640625,85.43000030517578,24.909435272216797,20.699800491333008
2008-12-18,65.32101440429688,25.659948348999023,75.76073455810547,83.87000274658203,26.35541534423828,21.054014205932617
2008-12-19,65.04000091552734,25.87047576904297,75.84137725830078,82.62999725341797,26.1788272857666,21.373668670654297
2008-12-22,64.20665740966797,25.307321548461914,75.25824737548828,83.45999908447266,27.227420806884766,21.365028381347656
2008-12-23,63.542884826660156,25.177366256713867,75.15901184082031,82.62999725341797,27.624820709228516,21.347749710083008
2008-12-24,63.9116325378418,25.246671676635742,74.99774169921875,83.45999908447266,27.19064712524414,21.339109420776367
2008-12-26,64.28036499023438,25.238012313842773,75.245849609375,85.5999984741211,27.70943260192871,21.226797103881836
2008-12-29,64.0960464477539,25.030075073242188,75.15556335449219,86.3499984741211,27.896177291870117,21.33047103881836
2008-12-30,65.61528015136719,25.549917221069336,75.87138366699219,85.9000015258789,27.98139762878418,21.235437393188477
2008-12-31,66.5518798828125,25.766517639160156,74.28424835205078,86.5199966430664,28.16295623779297,21.33047103881836
2009-01-02,68.55789184570312,26.884159088134766,72.41703796386719,86.2300033569336,28.07402992248535,21.529176712036133
2009-01-05,68.47674560546875,26.875499725341797,70.54985046386719,84.4800033569336,29.430137634277344,21.762435913085938
